"","date","party","approve_rate","approve_lower","approve_upper"
"403",2020-01-28,"민중당",1.55277104037609,0.877905664278631,2.23051507716976
"404",2020-01-29,"민중당",1.54385491563084,0.860524288962948,2.24039155723716
"405",2020-01-30,"민중당",1.54410726179574,0.844069742285891,2.25282021120567
"406",2020-01-31,"민중당",1.53080773881213,0.830766563098286,2.2388122424024
"407",2020-02-01,"민중당",1.52511372961069,0.805802073939131,2.2351335827515
"408",2020-02-02,"민중당",1.5022622685174,0.775100688233173,2.22439195288327
"409",2020-02-03,"민중당",1.50548321429199,0.764144611215746,2.25133245658686
"410",2020-02-04,"민중당",1.49441221135642,0.750730653479519,2.24639134944167
"411",2020-02-05,"민중당",1.4888026558989,0.754562451566976,2.24312324654217
"412",2020-02-06,"민중당",1.48919088920987,0.726503738172837,2.23739435116885
"413",2020-02-07,"민중당",1.47115785521654,0.733241712617461,2.21752445568682
"414",2020-02-08,"민중당",1.45870539686766,0.729586976534408,2.18776723394364
"415",2020-02-09,"민중당",1.46230460880816,0.738670213916425,2.18180162134748
"416",2020-02-10,"민중당",1.45034563352198,0.740604158585928,2.17195436477054
"417",2020-02-11,"민중당",1.4490596116645,0.762400143243265,2.13951567224376
"418",2020-02-12,"민중당",1.44174467501995,0.767447835319961,2.12187283419056
"419",2020-02-13,"민중당",1.45134090445344,0.794306272812079,2.12050114557243
"420",2020-02-14,"민중당",1.43731189460795,0.777526867859809,2.10290146914925
"421",2020-02-15,"민중당",1.43440791804633,0.78927916270753,2.06894117208041
"422",2020-02-16,"민중당",1.41922673430175,0.790701110898791,2.04703784592811
"423",2020-02-17,"민중당",1.41628783765102,0.824301462889532,2.00746436529495
"424",2020-02-18,"민중당",1.42473240116803,0.84353965064294,2.00891542073206
"425",2020-02-19,"민중당",1.41801951243265,0.869196502350352,1.96234998419522
"426",2020-02-20,"민중당",1.39958166875512,0.902423859146085,1.90252689574449
"427",2020-02-21,"민중당",1.40013808035762,0.91972534188306,1.87006792101255
"428",2020-02-22,"민중당",1.3925711612211,0.883799294522259,1.90149166557395
"429",2020-02-23,"민중당",1.37236431603699,0.852033942994678,1.88799193350984
"430",2020-02-24,"민중당",1.36587596648471,0.851440069678159,1.87515359646035
"431",2020-02-25,"민중당",1.35951235276586,0.853381186528114,1.87372086694941
"432",2020-02-26,"민중당",1.34133922750975,0.846193202700633,1.83203875468534
"433",2020-02-27,"민중당",1.33205016808263,0.886952595144217,1.78127475518108
"434",2020-02-28,"민중당",1.38827000307728,0.932116095753099,1.84201486089633
"435",2020-02-29,"민중당",1.43266081048889,0.94336293504493,1.92245229894229
"436",2020-03-01,"민중당",1.47430688477277,0.976344483864442,1.97100353688232
"437",2020-03-02,"민중당",1.51109144959527,1.05244300757925,1.97210352579198
"438",2020-03-03,"민중당",1.49360891289798,1.09077951122272,1.90135798206859
"439",2020-03-04,"민중당",1.47668427037841,1.11122718681561,1.83670287944419
"440",2020-03-05,"민중당",1.45369769652494,1.13122675905251,1.77927527506167
"441",2020-03-06,"민중당",1.46442291335411,1.2156208229086,1.7113823462164
"442",2019-12-29,"바른미래당",6.95403832136221,6.93784957492239,6.97046910564518
"443",2019-12-30,"바른미래당",6.84435532224349,6.11451507392752,7.5684988154239
"444",2019-12-31,"바른미래당",6.72396425335823,5.81211393497874,7.6500683243815
"445",2020-01-01,"바른미래당",6.65148970023537,5.54193253305496,7.74910032760842
"446",2020-01-02,"바른미래당",6.58284519086136,5.40931134565586,7.75949905448666
"447",2020-01-03,"바른미래당",6.39477003665866,5.18637580376839,7.61820520181666
"448",2020-01-04,"바른미래당",6.39342517199841,5.03482129362101,7.76112523656517
"449",2020-01-05,"바른미래당",6.35620980628359,4.90034990724435,7.81481710171499
"450",2020-01-06,"바른미래당",6.33521370113749,4.7436192260251,7.92546282117085
"451",2020-01-07,"바른미래당",6.27247215515838,4.62884733432421,7.9088701069476
"452",2020-01-08,"바른미래당",6.24999823529948,4.5097533741495,8.00785424963552
"453",2020-01-09,"바른미래당",6.19967523603079,4.40570904121949,7.98135247416098
"454",2020-01-10,"바른미래당",6.20999140772499,4.44254135349588,7.99376472254965
"455",2020-01-11,"바른미래당",6.17627473616635,4.3150716813041,8.01239622523494
"456",2020-01-12,"바른미래당",6.15410215116721,4.28869415570399,8.01537658163003
"457",2020-01-13,"바른미래당",6.12615783388936,4.2576451852311,8.0303652709547
"458",2020-01-14,"바른미래당",6.08462045435545,4.21365365951558,7.91841353186941
"459",2020-01-15,"바른미래당",6.03987503147385,4.178608029759,7.90673555421114
